customer_id,sales,quantity,discount,profit,shipping_cost,product_category_Electronic,product_category_Fashion,product_category_Home & Furniture
38914,228.0,3.0,0.5,141.2,14.1,False,True,False
38914,218.0,2.0,0.5,116.2,11.6,False,True,False
90020,216.0,3.0,0.3,116.6,11.7,False,False,True
90020,119.0,1.0,0.2,37.8,3.8,False,False,True
58881,85.0,1.0,0.5,21.3,2.1,False,True,False
26815,109.0,2.0,0.5,18.1,1.8,False,True,False
26815,159.0,1.0,0.5,71.1,7.1,False,True,False
26815,231.0,2.0,0.1,137.1,13.7,False,False,False
79545,228.0,1.0,0.3,134.3,13.4,False,False,True
95236,248.0,5.0,0.4,118.4,11.8,False,True,False
35702,140.0,1.0,0.3,54.4,5.4,False,False,False
36605,159.0,2.0,0.4,66.3,6.6,False,True,False
39437,85.0,5.0,0.4,17.0,1.7,False,True,False
10491,114.0,1.0,0.2,29.4,2.9,False,False,False
10491,213.0,5.0,0.4,111.7,11.2,False,True,False
10491,85.0,1.0,0.2,21.3,2.1,False,True,False
98901,62.0,4.0,0.2,15.5,1.6,False,True,False
27520,111.0,1.0,0.2,25.5,2.5,True,False,False
27520,159.0,2.0,0.4,66.3,6.6,False,True,False
47661,228.0,1.0,0.5,102.4,10.2,False,True,False
47661,218.0,1.0,0.5,131.5,13.1,False,True,False
82115,216.0,3.0,0.3,116.6,11.7,False,False,True
89050,109.0,4.0,0.3,15.9,1.6,False,True,False
31344,231.0,4.0,0.2,132.5,13.3,False,False,False
22191,224.0,1.0,0.4,108.2,10.8,False,True,False
43140,130.0,3.0,0.2,42.2,4.2,True,False,False
50441,213.0,5.0,0.5,101.1,10.1,False,True,False
46941,228.0,1.0,0.5,145.7,14.6,False,True,False
66431,218.0,1.0,0.3,131.5,13.1,False,True,False
23991,196.0,1.0,0.5,92.5,9.2,False,True,False
68878,228.0,2.0,0.3,120.6,12.1,False,False,True
92396,119.0,3.0,0.5,21.2,2.1,False,False,True
29818,224.0,1.0,0.3,123.8,12.4,False,True,False
20203,218.0,4.0,0.4,103.1,10.3,False,True,False
20203,248.0,1.0,0.4,148.2,14.8,False,True,False
20203,218.0,1.0,0.4,103.1,10.3,False,True,False
45750,213.0,2.0,0.5,111.7,11.2,False,True,False
36675,130.0,2.0,0.1,42.2,4.2,True,False,False
42957,231.0,4.0,0.2,104.8,10.5,False,False,False
42957,62.0,2.0,0.3,31.0,3.1,False,True,False
61400,216.0,3.0,0.4,110.1,11.0,False,False,True
39659,213.0,2.0,0.4,116.0,11.6,False,True,False
39659,118.0,3.0,0.1,27.4,2.7,False,False,False
15290,54.0,1.0,0.2,10.8,1.1,False,False,False
15290,72.0,1.0,0.2,72.0,7.2,False,False,False
15290,130.0,2.0,0.2,37.0,3.7,True,False,False
17245,117.0,1.0,0.1,34.7,3.5,False,False,False
94520,196.0,2.0,0.4,100.3,10.0,False,True,False
83674,124.0,1.0,0.3,36.6,3.7,False,False,True
69878,70.0,2.0,0.1,17.5,1.8,False,False,True
62121,228.0,3.0,0.2,134.3,13.4,False,False,True
11226,248.0,2.0,0.4,148.2,14.8,False,True,False
56060,228.0,5.0,0.4,102.4,10.2,False,True,False
56060,159.0,2.0,0.3,69.5,6.9,False,True,False
22565,54.0,4.0,0.1,13.5,1.4,False,False,False
83371,228.0,1.0,0.3,134.3,13.4,False,False,True
54780,72.0,1.0,0.1,72.0,7.2,False,False,False
54780,140.0,1.0,0.2,51.6,5.2,False,False,False
92540,119.0,1.0,0.4,34.2,3.4,False,False,True
54446,140.0,1.0,0.3,54.4,5.4,False,False,False
70042,109.0,3.0,0.5,12.7,1.3,False,True,False
70646,228.0,3.0,0.4,120.6,12.1,False,False,True
70646,216.0,5.0,0.2,125.2,12.5,False,False,True
70646,85.0,3.0,0.4,28.3,2.8,False,True,False
87824,124.0,5.0,0.3,13.0,1.3,False,False,True
50254,250.0,4.0,0.3,120.0,12.0,False,False,False
69266,119.0,1.0,0.2,37.8,3.8,False,False,True
21649,54.0,4.0,0.1,13.5,1.4,False,False,False
21649,211.0,4.0,0.1,122.6,12.3,False,False,False
90370,34.0,1.0,0.2,17.0,1.7,False,False,True
99720,124.0,1.0,0.3,40.3,4.0,False,False,True
61478,119.0,1.0,0.3,27.1,2.7,False,False,True
61478,78.0,1.0,0.3,78.0,7.8,False,False,True
80840,85.0,1.0,0.5,0.8,0.1,False,True,False
80840,85.0,5.0,0.1,0.8,0.1,False,True,False
80840,216.0,1.0,0.2,127.4,12.7,False,False,True
89010,248.0,5.0,0.5,106.0,10.6,False,True,False
87364,224.0,1.0,0.5,110.4,11.0,False,True,False
87364,211.0,1.0,0.1,128.9,12.9,False,False,True
30771,111.0,1.0,0.2,3.3,0.3,True,False,False
30771,211.0,5.0,0.3,99.4,9.9,False,False,False
57931,83.0,4.0,0.1,20.8,2.1,True,False,False
39612,122.0,1.0,0.5,38.3,3.8,False,True,False
16631,118.0,2.0,0.1,30.9,3.1,False,False,False
62127,224.0,5.0,0.2,121.6,12.2,False,True,False
62127,159.0,3.0,0.4,59.9,6.0,False,True,False
52994,250.0,1.0,0.3,162.5,16.3,False,False,False
41708,250.0,2.0,0.1,165.0,16.5,False,False,False
41708,130.0,2.0,0.2,44.8,4.5,True,False,False
41708,62.0,4.0,0.5,15.5,1.6,False,True,False
57108,218.0,1.0,0.4,103.1,10.3,False,True,False
52465,159.0,3.0,0.5,74.2,7.4,False,True,False
32218,231.0,4.0,0.3,114.0,11.4,False,False,False
32218,149.0,1.0,0.2,61.6,6.2,True,False,False
97144,211.0,1.0,0.4,114.1,11.4,False,False,True
97144,218.0,4.0,0.4,103.1,10.3,False,True,False
39462,118.0,1.0,0.2,26.2,2.6,False,False,False
72734,70.0,3.0,0.2,23.3,2.3,False,False,True
75444,211.0,2.0,0.3,118.3,11.8,False,False,True
75444,133.0,1.0,0.3,33.1,3.3,False,False,True
75444,124.0,3.0,0.2,36.6,3.7,False,False,True
12139,222.0,3.0,0.2,108.7,10.9,True,False,False
20726,122.0,5.0,0.3,23.7,2.4,False,True,False
20726,159.0,1.0,0.2,75.8,7.6,False,True,False
84634,119.0,1.0,0.3,33.1,3.3,False,False,True
78881,224.0,2.0,0.5,121.6,12.2,False,True,False
45271,224.0,2.0,0.5,139.5,14.0,False,True,False
26503,159.0,1.0,0.3,64.7,6.5,False,True,False
26503,109.0,3.0,0.4,22.5,2.2,False,True,False
26503,211.0,5.0,0.3,99.4,9.9,False,False,False
67897,211.0,1.0,0.2,126.8,12.7,False,False,True
60216,213.0,1.0,0.3,126.6,12.7,False,True,False
11737,250.0,1.0,0.2,145.0,14.5,False,False,False
84792,109.0,2.0,0.5,18.1,1.8,False,True,False
93437,228.0,3.0,0.3,113.8,11.4,False,False,True
53717,228.0,5.0,0.5,91.0,9.1,False,True,False
53717,159.0,2.0,0.5,75.8,7.6,False,True,False
44282,109.0,2.0,0.5,26.8,2.7,False,True,False
66286,228.0,5.0,0.4,102.4,10.2,False,True,False
66286,34.0,4.0,0.2,8.5,0.9,False,False,True
66286,124.0,5.0,0.3,25.4,2.5,False,False,True
63724,119.0,1.0,0.4,15.2,1.5,False,False,True
63724,159.0,5.0,0.1,71.1,7.1,False,True,False
66775,211.0,3.0,0.4,105.7,10.6,False,False,True
40213,218.0,1.0,0.4,124.9,12.5,False,True,False
50409,109.0,1.0,0.5,25.7,2.6,False,True,False
11183,54.0,4.0,0.3,13.5,1.4,False,False,False
25355,122.0,1.0,0.5,35.9,3.6,False,True,False
25355,211.0,5.0,0.1,120.5,12.0,False,False,False
75718,196.0,1.0,0.5,106.2,10.6,False,True,False
35486,72.0,1.0,0.2,72.0,7.2,False,False,False
83323,109.0,3.0,0.1,25.7,2.6,False,True,False
82965,159.0,5.0,0.3,55.2,5.5,False,True,False
74031,213.0,4.0,0.4,98.9,9.9,False,True,False
79459,78.0,1.0,0.3,78.0,7.8,False,False,True
75860,124.0,5.0,0.3,25.4,2.5,False,False,True
88661,78.0,1.0,0.3,78.0,7.8,False,False,True
66138,122.0,4.0,0.4,22.5,2.2,False,True,False
99367,122.0,2.0,0.4,32.2,3.2,False,True,False
65482,70.0,1.0,0.2,70.0,7.0,False,False,True
12042,118.0,5.0,0.1,32.1,3.2,False,False,False
39341,196.0,5.0,0.5,106.2,10.6,False,True,False
77404,119.0,1.0,0.4,29.5,2.9,False,False,True
74821,78.0,1.0,0.2,78.0,7.8,False,False,True
83805,196.0,1.0,0.5,106.2,10.6,False,True,False
83805,228.0,1.0,0.2,125.2,12.5,False,False,True
57428,117.0,3.0,0.1,33.5,3.3,False,False,False
57428,228.0,5.0,0.4,125.2,12.5,False,True,False
50159,118.0,1.0,0.2,32.1,3.2,False,False,False
74850,216.0,1.0,0.2,114.4,11.4,False,False,True
74733,159.0,2.0,0.4,66.3,6.6,False,True,False
79043,119.0,5.0,0.3,9.3,0.9,False,False,True
76517,70.0,2.0,0.2,35.0,3.5,False,False,True
76517,119.0,5.0,0.3,21.2,2.1,False,False,True
46225,117.0,1.0,0.3,23.0,2.3,False,False,False
86510,228.0,5.0,0.4,102.4,10.2,False,True,False
11347,196.0,3.0,0.4,104.2,10.4,False,True,False
20129,104.0,2.0,0.1,21.9,2.2,True,False,False
20129,218.0,5.0,0.1,127.1,12.7,False,True,False
42586,109.0,5.0,0.5,1.8,0.2,False,True,False
53175,140.0,4.0,0.3,37.6,3.8,False,False,False
33265,196.0,1.0,0.5,86.6,8.7,False,True,False
68986,211.0,3.0,0.3,99.4,9.9,False,False,True
68986,78.0,5.0,0.4,15.6,1.6,False,False,True
70607,159.0,3.0,0.3,64.7,6.5,False,True,False
70607,133.0,1.0,0.4,47.7,4.8,False,False,True
70607,122.0,5.0,0.4,17.6,1.8,False,True,False
67816,213.0,5.0,0.1,122.4,12.2,False,True,False
72822,133.0,3.0,0.2,45.0,4.5,False,False,True
77890,85.0,4.0,0.2,21.3,2.1,False,True,False
19278,159.0,1.0,0.5,74.2,7.4,False,True,False
58780,111.0,2.0,0.2,22.1,2.2,True,False,False
27670,109.0,2.0,0.4,20.3,2.0,False,True,False
60360,70.0,2.0,0.2,17.5,1.8,False,False,True
10070,130.0,1.0,0.1,43.5,4.4,True,False,False
77494,133.0,3.0,0.4,37.0,3.7,False,False,True
17816,224.0,3.0,0.5,110.4,11.0,False,True,False
20082,224.0,1.0,0.2,139.5,14.0,False,True,False
96970,119.0,3.0,0.4,24.7,2.5,False,False,True
52717,211.0,1.0,0.3,112.0,11.2,False,False,False
93988,213.0,2.0,0.3,120.2,12.0,False,True,False
20031,222.0,4.0,0.1,115.4,11.5,True,False,False
20031,248.0,1.0,0.3,138.2,13.8,False,True,False
20031,224.0,5.0,0.3,110.4,11.0,False,True,False
16855,224.0,2.0,0.5,130.6,13.1,False,True,False
56645,213.0,1.0,0.5,101.1,10.1,False,True,False
31232,122.0,1.0,0.5,17.6,1.8,False,True,False
39747,85.0,1.0,0.4,3.3,0.3,False,True,False
95953,216.0,3.0,0.2,123.0,12.3,False,False,True
74168,70.0,1.0,0.1,14.0,1.4,False,False,True
29623,213.0,3.0,0.4,120.2,12.0,False,True,False
78837,34.0,4.0,0.2,8.5,0.9,False,False,True
51478,213.0,1.0,0.3,107.4,10.7,False,True,False
62339,119.0,2.0,0.4,20.0,2.0,False,False,True
32981,104.0,4.0,0.1,11.5,1.2,True,False,False
46935,159.0,5.0,0.3,55.2,5.5,False,True,False
47580,114.0,1.0,0.2,31.7,3.2,False,False,False
47580,248.0,5.0,0.3,130.8,13.1,False,True,False
58702,248.0,5.0,0.5,155.6,15.6,False,True,False
58702,85.0,1.0,0.1,1.6,0.2,False,True,False
88698,34.0,1.0,0.4,34.0,3.4,False,False,True
44445,85.0,4.0,0.4,21.3,2.1,False,True,False
46595,140.0,4.0,0.3,32.0,3.2,False,False,False
13740,72.0,1.0,0.1,24.0,2.4,False,False,False
70961,211.0,3.0,0.2,124.7,12.5,False,False,True
30977,159.0,1.0,0.1,77.4,7.7,False,True,False
30977,159.0,4.0,0.3,59.9,6.0,False,True,False
42191,196.0,1.0,0.5,114.0,11.4,False,True,False
79687,133.0,3.0,0.1,49.0,4.9,False,False,True
79687,34.0,5.0,0.3,6.8,0.7,False,False,True
15318,54.0,1.0,0.3,27.0,2.7,False,False,False
90571,124.0,5.0,0.3,13.0,1.3,False,False,True
90571,228.0,2.0,0.1,143.4,14.3,False,True,False
90571,124.0,2.0,0.2,34.1,3.4,False,False,True
61031,70.0,1.0,0.2,70.0,7.0,False,False,True
89573,119.0,1.0,0.2,36.6,3.7,False,False,True
25770,224.0,2.0,0.2,135.0,13.5,False,True,False
33750,111.0,1.0,0.1,27.7,2.8,True,False,False
40733,224.0,5.0,0.4,121.6,12.2,False,True,False
40733,248.0,1.0,0.5,158.1,15.8,False,True,False
54842,85.0,1.0,0.5,0.8,0.1,False,True,False
81629,159.0,3.0,0.1,74.2,7.4,False,True,False
42619,140.0,2.0,0.2,46.0,4.6,False,False,False
38886,122.0,1.0,0.4,37.1,3.7,False,True,False
38886,220.0,1.0,0.2,118.0,11.8,True,False,False
69244,34.0,3.0,0.2,11.3,1.1,False,False,True
96348,196.0,3.0,0.5,86.6,8.7,False,True,False
96348,119.0,1.0,0.4,29.5,2.9,False,False,True
96348,85.0,3.0,0.2,28.3,2.8,False,True,False
92585,34.0,4.0,0.2,8.5,0.9,False,False,True
72919,34.0,1.0,0.2,17.0,1.7,False,False,True
84263,124.0,2.0,0.3,29.1,2.9,False,False,True
93541,211.0,3.0,0.3,112.0,11.2,False,False,True
93541,78.0,2.0,0.4,19.5,2.0,False,False,True
64832,133.0,1.0,0.2,50.3,5.0,False,False,True
69543,124.0,4.0,0.3,29.1,2.9,False,False,True
40942,211.0,1.0,0.2,120.5,12.0,False,False,False
84138,228.0,3.0,0.1,141.2,14.1,False,True,False
84138,133.0,3.0,0.1,49.0,4.9,False,False,True
37957,114.0,2.0,0.2,29.4,2.9,False,False,False
74146,119.0,3.0,0.2,31.9,3.2,False,False,True
74146,211.0,2.0,0.5,88.8,8.9,False,False,True
84389,196.0,5.0,0.1,106.2,10.6,False,True,False
14680,111.0,1.0,0.1,25.5,2.5,True,False,False
88530,34.0,3.0,0.3,11.3,1.1,False,False,True
31384,224.0,4.0,0.5,99.2,9.9,False,True,False
93315,85.0,3.0,0.1,2.5,0.2,False,True,False
92242,228.0,2.0,0.5,125.2,12.5,False,True,False
38277,218.0,5.0,0.5,83.5,8.4,False,True,False
47574,213.0,5.0,0.4,90.4,9.0,False,True,False
47574,250.0,1.0,0.2,165.0,16.5,False,False,False
84106,70.0,1.0,0.2,35.0,3.5,False,False,True
94870,85.0,1.0,0.1,4.2,0.4,False,True,False
84319,124.0,1.0,0.3,31.6,3.2,False,False,True
84319,34.0,4.0,0.3,8.5,0.9,False,False,True
84102,216.0,1.0,0.3,129.5,13.0,False,False,True
92359,67.0,1.0,0.3,67.0,6.7,False,False,True
92359,78.0,1.0,0.3,78.0,7.8,False,False,True
30219,250.0,1.0,0.1,165.0,16.5,False,False,False
30219,213.0,2.0,0.2,124.5,12.4,False,True,False
82303,224.0,1.0,0.3,137.3,13.7,False,True,False
95209,78.0,1.0,0.2,15.6,1.6,False,False,True
26055,62.0,1.0,0.5,15.5,1.6,False,True,False
43217,228.0,1.0,0.5,136.6,13.7,False,True,False
41144,83.0,4.0,0.2,20.8,2.1,True,False,False
41144,122.0,2.0,0.5,34.7,3.5,False,True,False
84914,67.0,3.0,0.4,22.3,2.2,False,False,True
35429,109.0,3.0,0.5,25.7,2.6,False,True,False
91122,159.0,3.0,0.5,55.2,5.5,False,True,False
21832,224.0,1.0,0.4,117.1,11.7,False,True,False
76854,122.0,4.0,0.5,17.6,1.8,False,True,False
66682,216.0,4.0,0.4,101.4,10.1,False,False,True
25224,140.0,1.0,0.1,55.8,5.6,False,False,False
85904,248.0,3.0,0.2,153.1,15.3,False,True,False
38975,192.0,2.0,0.2,92.8,9.3,True,False,False
38975,54.0,1.0,0.2,54.0,5.4,False,False,False
61774,248.0,3.0,0.3,145.7,14.6,False,True,False
81707,211.0,1.0,0.2,126.8,12.7,False,False,True
50730,192.0,2.0,0.2,104.3,10.4,True,False,False
99645,218.0,1.0,0.5,127.1,12.7,False,True,False
99645,213.0,5.0,0.5,79.8,8.0,False,True,False
59710,159.0,5.0,0.5,39.3,3.9,False,True,False
59710,213.0,1.0,0.5,122.4,12.2,False,True,False
86714,67.0,5.0,0.4,13.4,1.3,False,False,True
76533,211.0,1.0,0.5,78.3,7.8,False,False,True
76533,213.0,4.0,0.3,107.4,10.7,False,True,False
77759,78.0,5.0,0.2,15.6,1.6,False,False,True
64021,119.0,1.0,0.2,37.8,3.8,False,False,True
64021,228.0,2.0,0.3,134.3,13.4,False,True,False
22451,130.0,4.0,0.2,24.0,2.4,True,False,False
54643,196.0,1.0,0.5,110.1,11.0,False,True,False
54643,224.0,4.0,0.5,99.2,9.9,False,True,False
25400,118.0,5.0,0.3,20.3,2.0,False,False,False
62330,196.0,5.0,0.3,86.6,8.7,False,True,False
62330,62.0,3.0,0.2,20.7,2.1,False,True,False
81604,67.0,4.0,0.3,16.8,1.7,False,False,True
79735,78.0,1.0,0.2,78.0,7.8,False,False,True
72994,122.0,3.0,0.5,23.7,2.4,False,True,False
15368,222.0,2.0,0.1,128.7,12.9,True,False,False
93569,228.0,2.0,0.1,143.4,14.3,False,True,False
74461,85.0,4.0,0.3,21.3,2.1,False,True,False
10460,211.0,1.0,0.3,122.6,12.3,False,False,False
10460,196.0,2.0,0.4,100.3,10.0,False,True,False
67999,109.0,2.0,0.1,26.8,2.7,False,True,False
36132,159.0,2.0,0.5,63.1,6.3,False,True,False
36132,248.0,1.0,0.4,158.1,15.8,False,True,False
81863,119.0,5.0,0.2,27.1,2.7,False,False,True
44388,149.0,2.0,0.1,66.0,6.6,True,False,False
54450,118.0,1.0,0.3,20.3,2.0,False,False,False
90952,159.0,5.0,0.4,47.2,4.7,False,True,False
90952,62.0,2.0,0.2,31.0,3.1,False,True,False
90952,78.0,1.0,0.3,78.0,7.8,False,False,True
59877,228.0,1.0,0.4,143.4,14.3,False,True,False
97586,133.0,1.0,0.4,47.7,4.8,False,False,True
97586,216.0,1.0,0.3,129.5,13.0,False,False,True
86996,109.0,3.0,0.5,12.7,1.3,False,True,False
75246,159.0,2.0,0.4,66.3,6.6,False,True,False
12715,248.0,3.0,0.5,145.7,14.6,False,True,False
33277,231.0,1.0,0.3,141.8,14.2,False,False,False
95393,70.0,5.0,0.2,14.0,1.4,False,False,True
95393,70.0,4.0,0.3,17.5,1.8,False,False,True
70905,216.0,4.0,0.2,118.7,11.9,False,False,True
37547,85.0,1.0,0.3,2.5,0.2,False,True,False
43825,218.0,1.0,0.1,135.8,13.6,False,True,False
43825,62.0,1.0,0.5,20.7,2.1,False,True,False
11310,248.0,1.0,0.4,158.1,15.8,False,True,False
67760,211.0,1.0,0.2,122.6,12.3,False,False,True
67760,119.0,1.0,0.3,21.2,2.1,False,False,True
88337,213.0,3.0,0.5,101.1,10.1,False,True,False
88337,67.0,2.0,0.3,16.8,1.7,False,False,True
65801,85.0,5.0,0.2,17.0,1.7,False,True,False
65801,119.0,1.0,0.1,33.1,3.3,False,False,True
65801,124.0,1.0,0.3,40.3,4.0,False,False,True
49068,122.0,2.0,0.4,32.2,3.2,False,True,False
72815,159.0,2.0,0.2,72.6,7.3,False,True,False
40105,220.0,4.0,0.2,104.8,10.5,True,False,False
71814,109.0,5.0,0.4,7.2,0.7,False,True,False
71814,218.0,1.0,0.4,129.3,12.9,False,True,False
94467,124.0,1.0,0.2,41.5,4.2,False,False,True
91737,78.0,2.0,0.5,39.0,3.9,False,False,True
77692,211.0,5.0,0.4,88.8,8.9,False,False,True
77692,196.0,5.0,0.5,67.0,6.7,False,True,False
77692,78.0,2.0,0.5,39.0,3.9,False,False,True
21864,104.0,3.0,0.2,11.5,1.2,True,False,False
23088,231.0,1.0,0.2,137.1,13.7,False,False,False
13048,211.0,1.0,0.2,126.8,12.7,False,False,False
99125,85.0,2.0,0.5,42.5,4.3,False,True,False
99125,213.0,5.0,0.2,111.7,11.2,False,True,False
99125,62.0,2.0,0.2,31.0,3.1,False,True,False
88259,119.0,1.0,0.2,34.2,3.4,False,False,True
20976,83.0,3.0,0.1,0.5,0.1,True,False,False
86284,78.0,4.0,0.3,19.5,2.0,False,False,True
86284,211.0,3.0,0.3,112.0,11.2,False,False,True
86284,211.0,2.0,0.3,118.3,11.8,False,False,True
60697,78.0,4.0,0.2,19.5,2.0,False,False,True
12299,211.0,5.0,0.3,99.4,9.9,False,False,False
66507,122.0,5.0,0.3,23.7,2.4,False,True,False
66507,78.0,3.0,0.2,26.0,2.6,False,False,True
70609,133.0,5.0,0.2,39.7,4.0,False,False,True
29295,72.0,4.0,0.2,18.0,1.8,False,False,False
70645,159.0,5.0,0.2,63.1,6.3,False,True,False
39238,196.0,2.0,0.5,112.1,11.2,False,True,False
72406,85.0,2.0,0.1,3.3,0.3,False,True,False
72406,216.0,3.0,0.5,103.6,10.4,False,False,True
45610,159.0,1.0,0.1,77.4,7.7,False,True,False
30267,213.0,5.0,0.5,101.1,10.1,False,True,False
26457,228.0,4.0,0.3,120.6,12.1,False,True,False
98394,109.0,1.0,0.5,23.6,2.4,False,True,False
78697,218.0,5.0,0.1,127.1,12.7,False,True,False
33358,117.0,4.0,0.3,23.0,2.3,False,False,False
29875,248.0,1.0,0.5,160.6,16.1,False,True,False
80210,85.0,5.0,0.2,17.0,1.7,False,True,False
40544,159.0,1.0,0.4,53.6,5.4,False,True,False
40544,224.0,5.0,0.4,121.6,12.2,False,True,False
22607,250.0,1.0,0.1,162.5,16.3,False,False,False
90943,248.0,4.0,0.1,158.1,15.8,False,True,False
70636,248.0,5.0,0.3,130.8,13.1,False,True,False
44347,122.0,1.0,0.2,39.6,4.0,False,True,False
44347,62.0,1.0,0.4,20.7,2.1,False,True,False
12503,213.0,2.0,0.4,116.0,11.6,False,True,False
79414,109.0,1.0,0.3,25.7,2.6,False,True,False
54886,114.0,1.0,0.3,23.7,2.4,False,False,False
66953,34.0,1.0,0.2,17.0,1.7,False,False,True
72946,119.0,3.0,0.3,21.2,2.1,False,False,True
30119,248.0,1.0,0.4,138.2,13.8,False,True,False
10813,220.0,3.0,0.2,113.6,11.4,True,False,False
87422,67.0,5.0,0.2,13.4,1.3,False,False,True
87422,34.0,3.0,0.4,11.3,1.1,False,False,True
87422,133.0,4.0,0.3,37.0,3.7,False,False,True
59185,213.0,5.0,0.4,111.7,11.2,False,True,False
45567,159.0,1.0,0.4,59.9,6.0,False,True,False
92971,228.0,3.0,0.5,113.8,11.4,False,True,False
26371,85.0,1.0,0.5,28.3,2.8,False,True,False
23230,213.0,1.0,0.4,98.9,9.9,False,True,False
23230,117.0,1.0,0.1,33.5,3.3,False,False,False
56167,118.0,1.0,0.2,33.3,3.3,False,False,False
67113,228.0,1.0,0.4,102.4,10.2,False,False,True
31016,62.0,1.0,0.5,62.0,6.2,False,True,False
48701,62.0,1.0,0.5,62.0,6.2,False,True,False
92410,211.0,3.0,0.2,124.7,12.5,False,False,True
92410,78.0,4.0,0.2,19.5,2.0,False,False,True
18647,224.0,5.0,0.3,110.4,11.0,False,True,False
57896,218.0,1.0,0.4,129.3,12.9,False,True,False
57896,117.0,5.0,0.3,13.6,1.4,False,False,False
87262,78.0,5.0,0.4,15.6,1.6,False,False,True
77164,119.0,4.0,0.4,20.0,2.0,False,False,True
77164,248.0,5.0,0.2,143.2,14.3,False,True,False
26772,248.0,2.0,0.5,163.0,16.3,False,True,False
26772,250.0,2.0,0.1,165.0,16.5,False,False,False
76814,34.0,3.0,0.3,11.3,1.1,False,False,True
51630,250.0,4.0,0.2,120.0,12.0,False,False,False
16654,228.0,1.0,0.4,138.9,13.9,False,True,False
35398,224.0,1.0,0.4,117.1,11.7,False,True,False
27356,224.0,2.0,0.4,126.1,12.6,False,True,False
27356,224.0,1.0,0.4,139.5,14.0,False,True,False
50256,33.0,1.0,0.2,6.6,0.7,True,False,False
50256,248.0,5.0,0.1,155.6,15.6,False,True,False
20844,192.0,4.0,0.2,73.6,7.4,True,False,False
19217,85.0,5.0,0.5,17.0,1.7,False,True,False
19217,218.0,5.0,0.4,116.2,11.6,False,True,False
22477,117.0,1.0,0.1,35.8,3.6,False,False,False
65719,85.0,3.0,0.3,28.3,2.8,False,True,False
78448,70.0,1.0,0.1,70.0,7.0,False,False,True
83527,70.0,1.0,0.5,70.0,7.0,False,False,True
84178,62.0,5.0,0.5,12.4,1.2,False,True,False
14389,122.0,1.0,0.5,35.9,3.6,False,True,False
32081,140.0,4.0,0.3,37.6,3.8,False,False,False
78043,122.0,5.0,0.4,17.6,1.8,False,True,False
78043,133.0,1.0,0.4,47.7,4.8,False,False,True
78043,34.0,1.0,0.4,17.0,1.7,False,False,True
49037,62.0,1.0,0.4,15.5,1.6,False,True,False
16206,199.0,2.0,0.1,115.0,11.5,True,False,False
86127,213.0,4.0,0.1,124.5,12.4,False,True,False
86127,216.0,1.0,0.2,131.7,13.2,False,False,True
28946,62.0,2.0,0.5,31.0,3.1,False,True,False
80909,78.0,3.0,0.4,26.0,2.6,False,False,True
88817,216.0,2.0,0.3,110.1,11.0,False,False,True
52082,159.0,5.0,0.5,71.1,7.1,False,True,False
52060,122.0,5.0,0.4,29.8,3.0,False,True,False
51635,109.0,1.0,0.5,7.2,0.7,False,True,False
51635,159.0,1.0,0.5,72.6,7.3,False,True,False
32019,159.0,1.0,0.4,72.6,7.3,False,True,False
87515,133.0,3.0,0.3,33.1,3.3,False,False,True
70823,122.0,2.0,0.3,34.7,3.5,False,True,False
93037,78.0,5.0,0.2,15.6,1.6,False,False,True
46885,218.0,1.0,0.2,133.6,13.4,False,True,False
40782,224.0,5.0,0.3,110.4,11.0,False,True,False
40782,228.0,5.0,0.4,125.2,12.5,False,True,False
21801,122.0,1.0,0.5,17.6,1.8,False,True,False
99735,216.0,4.0,0.3,92.8,9.3,False,False,True
63421,196.0,2.0,0.5,96.4,9.6,False,True,False
29937,159.0,1.0,0.5,74.2,7.4,False,True,False
40175,213.0,5.0,0.5,122.4,12.2,False,True,False
33522,199.0,4.0,0.2,103.1,10.3,True,False,False
48527,196.0,1.0,0.5,110.1,11.0,False,True,False
48527,114.0,1.0,0.1,32.9,3.3,False,False,False
77049,211.0,2.0,0.5,109.9,11.0,False,False,True
77049,109.0,2.0,0.5,18.1,1.8,False,True,False
25783,109.0,5.0,0.1,23.6,2.4,False,True,False
66380,70.0,3.0,0.2,23.3,2.3,False,False,True
66663,124.0,2.0,0.2,34.1,3.4,False,False,True
66663,124.0,5.0,0.3,25.4,2.5,False,False,True
19333,122.0,1.0,0.2,39.6,4.0,False,True,False
17973,109.0,5.0,0.5,12.7,1.3,False,True,False
17973,211.0,3.0,0.1,112.0,11.2,False,False,False
96009,133.0,1.0,0.4,47.7,4.8,False,False,True
82292,218.0,1.0,0.1,135.8,13.6,False,True,False
41055,109.0,1.0,0.4,24.6,2.5,False,True,False
22046,228.0,2.0,0.4,129.8,13.0,False,True,False
90390,218.0,1.0,0.5,127.1,12.7,False,True,False
90390,85.0,5.0,0.2,17.0,1.7,False,True,False
79876,119.0,2.0,0.4,29.5,2.9,False,False,True
67384,211.0,1.0,0.4,88.8,8.9,False,False,True
47426,218.0,1.0,0.3,111.8,11.2,False,True,False
47426,224.0,5.0,0.5,110.4,11.0,False,True,False
35445,109.0,2.0,0.5,18.1,1.8,False,True,False
86719,119.0,2.0,0.3,24.7,2.5,False,False,True
28061,218.0,4.0,0.3,111.8,11.2,False,True,False
71239,34.0,1.0,0.2,34.0,3.4,False,False,True
71239,122.0,1.0,0.2,39.6,4.0,False,True,False
